x_m,body_radius_m,body_area_m2,wing_area_m2,fin_area_m2,total_area_m2,target_area_m2,min_radius_m
0.24719999999999998,0.10947919979130283,0.03765417194746982,0.0,0.0,0.03765417194746982,0.03765417194746982,0.1
0.24839999999999998,0.10955060417045631,0.03770330547378124,0.0,0.0,0.03770330547378124,0.03770330547378124,0.1
0.2496,0.10962206326013026,0.03775250871871897,0.0,0.0,0.03775250871871897,0.03775250871871897,0.1
0.25079999999999997,0.10969357460095829,0.03780178006091958,0.0,0.0,0.03780178006091958,0.03780178006091958,0.1
0.252,0.10976513573990605,0.03785111787901969,0.0,0.0,0.03785111787901969,0.03785111787901969,0.1
0.2532,0.10983674423026203,0.037900520551655874,0.0,0.0,0.037900520551655874,0.037900520551655874,0.1
0.25439999999999996,0.10990839763162777,0.037949986457464745,0.0,0.0,0.037949986457464745,0.037949986457464745,0.1
0.2556,0.1099800935099075,0.037999513975082895,0.0,0.0,0.037999513975082895,0.037999513975082895,0.1
0.2568,0.11005182943729741,0.038049101483146934,0.0,0.0,0.038049101483146934,0.038049101483146934,0.1
0.25799999999999995,0.11012360299227411,0.03809874736029344,0.0,0.0,0.03809874736029344,0.03809874736029344,0.1
0.2592,0.1101954117595828,0.038148449985159025,0.0,0.0,0.038148449985159025,0.038148449985159025,0.1
0.26039999999999996,0.11026725333022493,0.03819820773638028,0.0,0.0,0.03819820773638028,0.03819820773638028,0.1
0.2616,0.11033912530144509,0.038248018992593814,0.0,0.0,0.038248018992593814,0.038248018992593814,0.1
0.2628,0.11041102527671774,0.03829788213243621,0.0,0.0,0.03829788213243621,0.03829788213243621,0.1
0.26399999999999996,0.11048295086573313,0.03834779553454407,0.0,0.0,0.03834779553454407,0.03834779553454407,0.1
0.2652,0.11055489968438305,0.038397757577554,0.0,0.0,0.038397757577554,0.038397757577554,0.1
0.26639999999999997,0.11062686935474582,0.03844776664010259,0.0,0.0,0.03844776664010259,0.03844776664010259,0.1
0.26759999999999995,0.11069885750507094,0.03849782110082644,0.0,0.0,0.03849782110082644,0.03849782110082644,0.1
0.2688,0.11077086176976327,0.03854791933836215,0.0,0.0,0.03854791933836215,0.03854791933836215,0.1
0.26999999999999996,0.1108428797893667,0.038598059731346314,0.0,0.0,0.038598059731346314,0.038598059731346314,0.1
0.2712,0.11091490921054752,0.03864824065841553,0.0,0.0,0.03864824065841553,0.03864824065841553,0.1
0.2724,0.11098694768607703,0.038698460498206404,0.0,0.0,0.038698460498206404,0.038698460498206404,0.1
0.27359999999999995,0.11105899287481405,0.03874871762935552,0.0,0.0,0.03874871762935552,0.03874871762935552,0.1
0.2748,0.11113104244168684,0.03879901043049949,0.0,0.0,0.03879901043049949,0.03879901043049949,0.1
0.27599999999999997,0.11120309405767449,0.0388493372802749,0.0,0.0,0.0388493372802749,0.0388493372802749,0.1
0.2772,0.11127514539978818,0.038899696557318356,0.0,0.0,0.038899696557318356,0.038899696557318356,0.1
0.2784,0.1113471941510517,0.03895008664026645,0.0,0.0,0.03895008664026645,0.03895008664026645,0.1
0.27959999999999996,0.11141923800048176,0.039000505907755785,0.0,0.0,0.039000505907755785,0.039000505907755785,0.1
0.2808,0.11149127464306792,0.039050952738422955,0.0,0.0,0.039050952738422955,0.039050952738422955,0.1
0.282,0.11156330177975193,0.039101425510904564,0.0,0.0,0.039101425510904564,0.039101425510904564,0.1
0.28319999999999995,0.11163531711740689,0.039151922603837194,0.0,0.0,0.039151922603837194,0.039151922603837194,0.1
0.2844,0.11170731836881594,0.03920244239585747,0.0,0.0,0.03920244239585747,0.03920244239585747,0.1
0.28559999999999997,0.1117793032526505,0.03925298326560196,0.0,0.0,0.03925298326560196,0.03925298326560196,0.1
0.2868,0.11185126949344831,0.039303543591707284,0.0,0.0,0.039303543591707284,0.039303543591707284,0.1
0.288,0.11192321482159097,0.03935412175281003,0.0,0.0,0.03935412175281003,0.03935412175281003,0.1
0.28919999999999996,0.11199513697328112,0.03940471612754679,0.0,0.0,0.03940471612754679,0.03940471612754679,0.1
0.2904,0.11206703369051935,0.039455325094554176,0.0,0.0,0.039455325094554176,0.039455325094554176,0.1
0.29159999999999997,0.1121389027210807,0.03950594703246878,0.0,0.0,0.03950594703246878,0.03950594703246878,0.1
0.29279999999999995,0.1122107418184908,0.0395565803199272,0.0,0.0,0.0395565803199272,0.0395565803199272,0.1
0.294,0.11228254874200176,0.03960722333556602,0.0,0.0,0.03960722333556602,0.03960722333556602,0.1
0.29519999999999996,0.11235432125656761,0.039657874458021866,0.0,0.0,0.039657874458021866,0.039657874458021866,0.1
0.2964,0.11242605713281953,0.039708532065931314,0.0,0.0,0.039708532065931314,0.039708532065931314,0.1
0.2976,0.11249775414704065,0.039759194537930975,0.0,0.0,0.039759194537930975,0.039759194537930975,0.1
0.29879999999999995,0.1125694100811406,0.03980986025265743,0.0,0.0,0.03980986025265743,0.03980986025265743,0.1
0.3,0.1126410227226298,0.0398605275887473,0.0,0.0,0.0398605275887473,0.0398605275887473,0.1
