time_s,mach,q_pa,cl,reynolds,cd_parasite,cd_induced,cd_wave,cd_total,drag_n,speed_m_s,altitude_m,mass_kg,fuel_kg,thrust_n,fuel_flow_kg_s,excess_thrust_n,acceleration_force_n,acceleration_m_s2,climb_rate_m_s,specific_excess_power_m_s,throttle,phase,required_throttle
8.256717936204893,1.0064709671964684,49722.108468221304,0.05633272270234702,2899237.740734187,0.02295075238573655,0.00044894081823730224,0.0346788819906411,0.06007857519461496,238.9786745954268,330.70980677919243,3000.0,22.849652009738957,2.8496520097389575,341.91977801801187,0.017882205489689735,102.94110342258506,102.94110342258506,4.5051497230115185,0.0,151.9272324808647,1.0,accelerate_to_hold,
8.271013317158852,1.0066668313133864,49741.46267671891,0.05631017388754792,2899801.9464175417,0.0229501588810025,0.00044858148686288863,0.03468793622837844,0.060086676596243824,239.10393450241136,330.7741645067097,3000.0,22.849396381002826,2.8493963810028253,341.8998080655459,0.01788161750639126,102.79587356313456,102.79587356313456,4.498844164154808,0.0,151.7441144166656,1.0,accelerate_to_hold,
8.27680001137392,1.0067460381733215,49749.29052987443,0.05630105874183399,2900030.1094993725,0.022949918908821202,0.000448436271375413,0.03469156244387681,0.060089917624073425,239.15446158370005,330.8001905781996,3000.0,22.849292906238325,2.8492929062383254,341.8917322768166,0.017881379712572403,102.73727069311653,102.73727069311653,4.496299781122205,0.0,151.67022627420602,1.0,accelerate_to_hold,
8.285347300396948,1.006862949507705,49760.84576512704,0.05628760826564329,2900366.883995619,0.022949564745191855,0.00044822203167785117,0.03469687764534552,0.06009466442221523,239.22890620967354,330.8386057198822,3000.0,22.84914007041806,2.8491400704180587,341.87981220780597,0.01788102870693018,102.65090599813243,102.65090599813243,4.492550077673635,0.0,151.56133886947063,1.0,accelerate_to_hold,
8.299707536759769,1.0070591521971917,49780.240982779666,0.05626504537216418,2900932.064970265,0.022948970492350385,0.0004478627640048596,0.034705697958007695,0.060102531214362945,239.35347900208197,330.9030746967772,3000.0,22.84888329885019,2.8488832988501915,341.8598077350909,0.01788043960029949,102.50632873300893,102.50632873300893,4.486273022286708,0.0,151.37906797977647,1.0,accelerate_to_hold,
8.31406777312259,1.0072550811812275,49799.61291502017,0.05624252637240346,2901496.457509677,0.022948377207125104,0.00044750433887035554,0.03471438101524904,0.06011026256124451,239.47742462161642,330.9674537385626,3000.0,22.848626535736514,2.8486265357365133,341.8398311688905,0.0178798512620886,102.36240654727408,102.36240654727408,4.480024494565291,0.0,151.19763626240004,1.0,accelerate_to_hold,
8.32132421396844,1.0073539833061365,49809.39301826381,0.05623116381640054,2901781.354722335,0.022948077777895315,0.00044732354046726026,0.034718716601910234,0.06011411792027281,239.5398180349699,330.9999513502024,3000.0,22.848496792731215,2.8484967927312144,341.8297472864301,0.0178795542571824,102.28992925146022,102.28992925146022,4.476877852375902,0.0,151.10627496007532,1.0,accelerate_to_hold,
8.324910187138094,1.0074028329210498,49814.22394900747,0.05622555280222696,2901922.0708003864,0.02294792989719631,0.00044723427276129225,0.034720846260758206,0.06011601043071581,239.5705925213237,331.0160025302521,3000.0,22.84843267739241,2.8484326773924105,341.82476666770754,0.017879407555871567,102.25417414638383,102.25417414638383,4.475325532834476,0.0,151.06120519243967,1.0,accelerate_to_hold,
8.328453427515521,1.0074510837820758,49818.99589659307,0.05622001131904751,2902061.062109494,0.0229477838375308,0.0004471461199928098,0.034722942172086484,0.060117872129610096,239.60096199495618,331.0318569696218,3000.0,22.848369326610367,2.8483693266103662,341.8198470968525,0.01787926264943528,102.21888510189635,102.21888510189635,4.473793452859109,0.0,151.0167237944137,1.0,accelerate_to_hold,
8.342883116120245,1.0076474129180473,49838.41495051137,0.056197471188110686,2902626.6073255674,0.02294718961825884,0.0004467876457969759,0.03473139186271549,0.06012536912677131,239.7242476474155,331.09636749475214,3000.0,22.848111338672982,2.8481113386729824,341.7998297318817,0.017878673002640535,102.07558208446619,102.07558208446619,4.467571983146452,0.0,150.83610153733602,1.0,accelerate_to_hold,
8.357312804724984,1.0078434694682887,49857.810818865124,0.05617497475957075,2903191.3673318704,0.022946596362635248,0.00044643000996928245,0.0347397040209186,0.06013273039352314,239.84690367856783,331.16078845269465,3000.0,22.847853359238492,2.8478533592384916,341.7798401592608,0.017878084121057052,101.93293648069297,101.93293648069297,4.461379144814782,0.0,150.65632353385428,1.0,accelerate_to_hold,
8.371742493329723,1.0080392546887018,49877.18361019768,0.056152521828844226,2903755.3457461516,0.022946004066224112,0.0004460732084248031,0.03474787899460364,0.06013995626925256,239.9689312920615,331.22512025611803,3000.0,22.84759538829588,2.8475953882958795,341.75987825094035,0.01787749600113489,101.79094695887883,101.79094695887883,4.455214880556893,0.0,150.47738876979432,1.0,accelerate_to_hold,
8.373020362902269,1.008056580070784,49878.89812416189,0.05615053552386956,2903805.2531982716,0.02294595165951067,0.00044604165074108634,0.03474859635613473,0.060140589666386496,239.97970760773723,331.2308130917263,3000.0,22.847572543220963,2.847572543220961,341.758111786199,0.017877443954791974,101.77840417846176,101.77840417846176,4.454670358784357,0.0,150.4615832109594,1.0,accelerate_to_hold,
8.386232834023275,1.008235591070328,49896.61471742021,0.05613001808912279,2904320.9118340397,0.02294541024103342,0.00044571574259532064,0.034755950627788454,0.060147076611417195,240.09084064472324,331.28963316205136,3000.0,22.847336341562407,2.8473363415624062,341.7398601472156,0.017876906172075893,101.64901950249237,101.64901950249237,4.449053403112861,0.0,150.29854943692655,1.0,accelerate_to_hold,
8.400729067852872,1.0084317360508748,49916.03066068215,0.05610754867686006,2904885.9265724584,0.022944817133286503,0.00044535896500762885,0.03476388781615591,0.06015406391445004,240.21216789746575,331.3540831767378,3000.0,22.847077198022674,2.8470771980226734,341.7198615584001,0.01787631686452086,101.50769366093436,101.50769366093436,4.442918137017521,0.0,150.12048619260813,1.0,accelerate_to_hold,
8.415225301682451,1.0086276109920878,49935.4236424364,0.05608512254798236,2905450.163436251,0.022944224980223835,0.000445003017127195,0.034771687595156954,0.06016091559250798,240.3328645462995,331.41844446094046,3000.0,22.846818063020184,2.846818063020185,341.69989050230856,0.01787572831492307,101.36702595600906,101.36702595600906,4.436811536573731,0.0,149.94327092509891,1.0,accelerate_to_hold,
8.421130538666443,1.0087073261823456,49943.31707912871,0.056075999321306004,2905679.7908131327,0.022943984031302725,0.0004448582538456482,0.034774825630881266,0.060163667916029645,240.38185146989372,331.444637561414,3000.0,22.846712503315548,2.846712503315548,341.69176288513546,0.01787548877773023,101.30991141524174,101.30991141524174,4.434332134242049,0.0,149.87132273108426,1.0,accelerate_to_hold,
8.429760721823248,1.0088237455580997,49954.84610281594,0.056062679050385374,2906015.148174587,0.022943632180538083,0.0004446469360359612,0.03477937083722725,0.06016764995380129,240.45325550481957,331.4828910535821,3000.0,22.84655823608319,2.84655823608319,341.67989297534024,0.017875138931793707,101.22663747052067,101.22663747052067,4.430717153301728,0.0,149.76642700791342,1.0,accelerate_to_hold,
8.444323077657113,1.009019973875413,49974.28162620217,0.05604023718947256,2906580.4029726866,0.02294303923588206,0.0004442910234171674,0.0347869304722006,0.060174260731499826,240.57323619555925,331.54736845135943,3000.0,22.846297936244248,2.84629793624425,341.6598858896582,0.01787454921343712,101.08664969409895,101.08664969409895,4.424640262339011,0.0,149.59010827575491,1.0,accelerate_to_hold,
8.458885433490979,1.0092159335109139,49993.69431019008,0.05601783839005837,2907144.8838066314,0.02294244724117874,0.0004439359358146662,0.03479435247863757,0.06018073565563098,240.69258413839776,331.6117575647121,3000.0,22.846037644987504,2.8460376449875047,341.6399061982896,0.017873960249132865,100.94732205989186,100.94732205989186,4.418592126501203,0.0,149.41464221020047,1.0,accelerate_to_hold,
8.469240714430617,1.0093551175084552,50007.48482184658,0.05600193670481189,2907545.81688044,0.02294202684963778,0.0004436839329611448,0.034799546719738415,0.060185257502337344,240.77706808376502,331.6574911371984,3000.0,22.845852557274043,2.845852557274044,341.6257152486728,0.017873541893799666,100.84864716490779,100.84864716490779,4.414308764012307,0.0,149.29038660268995,1.0,accelerate_to_hold,
8.473466765936907,1.0094118805758956,50013.10951825072,0.0559954533426085,2907709.32842997,0.022941855422358923,0.00044358120804482537,0.03480164660204691,0.06018708323245066,240.8114548230901,331.67614254759894,3000.0,22.845777023125958,2.8457770231259585,341.61992778858854,0.01787337126924345,100.80847296549845,100.80847296549845,4.412564863232871,0.0,149.23980080640712,1.0,accelerate_to_hold,
8.488094807356191,1.0096081872135692,50032.564133820015,0.055973039557452246,2908274.808837503,0.022941262655746114,0.0004432261669316267,0.034808826127456505,0.06019331495013425,240.9300712535855,331.7406456801586,3000.0,22.845515575027758,2.8455155750277563,341.5999127175036,0.017872781155034784,100.66984146391812,100.66984146391812,4.40654714634497,0.0,149.065256285127,1.0,accelerate_to_hold,
8.502722848775491,1.0098042265940095,50051.99603871355,0.055950668604497066,2908839.5193845206,0.022940670834151564,0.000442871946030044,0.034815867810417844,0.06019941059059945,241.04805283308596,331.8050609963869,3000.0,22.845254135556278,2.8452541355562784,341.57992489548474,0.017872191790772422,100.53187206239878,100.53187206239878,4.40055827201026,0.0,148.89156907430356,1.0,accelerate_to_hold,
8.517350890194791,1.01,50071.405344690786,0.055928340278576474,2909403.4637662056,0.022940079953081196,0.0004425185412800807,0.03482277199074075,0.06020537048510202,241.1654007589461,331.86938891778533,3000.0,22.84499270470058,2.8449927047005805,341.55996419174147,0.0178716031728178,100.39456343279537,100.39456343279537,4.394598183090608,0.0,148.71873815844248,1.0,accelerate_to_hold,
